code,name,description,category,item_type,track_individual,stock_total,stock_available,status,location
EQ-0664,CD SOFTWARE SIMATIC WINN CC FLEXIBLE 6ER CLASSROOM COMPUESTO DE 40CD S ESTUDIANTILES 5 CD PROFESOR,CD SOFTWARE SIMATIC WINN CC FLEXIBLE 6ER CLASSROOM COMPUESTO DE 40CD S ESTUDIANTILES 5 CD PROFESOR | Modelo: S/M,SISTEMAS PARA PROCESAMIENTO DE DATOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0665,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO 150x150,MUEBLES DE OFICINA/ESTACION DE TRABAJO/MIXTO/ESTACION DE TRABAJO 150x150,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0666,BIENES SUJETOS A CONTROL/INTERCOMUNICADOR/PROGRAMADOR PICKIT3,BIENES SUJETOS A CONTROL/INTERCOMUNICADOR/PROGRAMADOR PICKIT3 | Modelo: MICROCHIP,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0667,"EQUIPO DE INGENIERIA Y ARQUITECTURA/GPS/GPS GNSS MARCA SPECTRA/ASHTECH MODELO PROMARK 120 DE UNA FRECUENCIA PARA APLICACIONES GIS Y GEODESICAS MAS SUS ACCSESORIOS:MALETA DE TRANSPORTE,BATERIA INTERNA,MEMORIA DE 4GB,MEMORIA DE 8GB,LAPIZ OPTICO,BASE PARA TRANSFERENCIA DE DATOS,CABLE ANTENA,ANTENA ASTECH,ADAPTADOR,FLEXOMETRO,CABLE USB,BRAKET,SOPORTE GPS,ADAPTADOR ANTENA-VABLE,EXTENSION PARA ANTENA,BASTON FIJO,TRIPODE PARA BASTON,Y TRES CD","EQUIPO DE INGENIERIA Y ARQUITECTURA/GPS/GPS GNSS MARCA SPECTRA/ASHTECH MODELO PROMARK 120 DE UNA FRECUENCIA PARA APLICACIONES GIS Y GEODESICAS MAS SUS ACCSESORIOS:MALETA DE TRANSPORTE,BATERIA INTERNA,MEMORIA DE 4GB,MEMORIA DE 8GB,LAPIZ OPTICO,BASE PARA TRANSFERENCIA DE DATOS,CABLE ANTENA,ANTENA ASTECH,ADAPTADOR,FLEXOMETRO,CABLE USB,BRAKET,SOPORTE GPS,ADAPTADOR ANTENA-VABLE,EXTENSION PARA ANTENA,BASTON FIJO,TRIPODE PARA BASTON,Y TRES CD",EQUIPO DE INGENIERIA Y ARQUITECTURA,equipment,TRUE,1,1,active,Laboratorio
EQ-0668,TELEFONO CISCO MODELO 6921,TELEFONO CISCO MODELO 6921 | Modelo: CP-6921,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0669,SILLA SIN BRAZOS TAPIZADA EN CUERINA NEGRA,SILLA SIN BRAZOS TAPIZADA EN CUERINA NEGRA | Modelo: S/M,BIENES SUJETOS A CONTROL,equipment,TRUE,20,20,active,Laboratorio
EQ-0670,MESA INTELIGENTE CON SET SOCKETS DE CONSOLA DE ADMINISTRACION DE EQUIPOS DE COMUNICACIONES DIMENSIONES 2.10M X 60CM X 75CM,MESA INTELIGENTE CON SET SOCKETS DE CONSOLA DE ADMINISTRACION DE EQUIPOS DE COMUNICACIONES DIMENSIONES 2.10M X 60CM X 75CM | Modelo: S/M,MUEBLES DE OFICINA,equipment,TRUE,7,7,active,Laboratorio
EQ-0671,ACCESS POINT ZONEFLEX R610 DUAL-BAND 802.11 ABGN/AC AP KIT DE MOTAJE POE LICENCIA GARANTIA 3 ANIOS,ACCESS POINT ZONEFLEX R610 DUAL-BAND 802.11 ABGN/AC AP KIT DE MOTAJE POE LICENCIA GARANTIA 3 ANIOS | Modelo: ACCESS POINT ZONEFLEX R610 ABGN/AC,ACCESS POINT ZONEFLEX R610 DUAL-BAND 802.11 ABGN,equipment,TRUE,1,1,active,Laboratorio
EQ-0672,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO | Modelo: 80789,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0673,SILLA GIRATORIA ACTIVA ESTRUCTURA METALICA Y PLASTICA ASIENTO Y ESPALDAR TAPIZADO EN YUTE VERDE 5 RUEDAS GARRUCHAS,SILLA GIRATORIA ACTIVA ESTRUCTURA METALICA Y PLASTICA ASIENTO Y ESPALDAR TAPIZADO EN YUTE VERDE 5 RUEDAS GARRUCHAS | Modelo: 82586,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0674,BIENES SUJETOS A CONTROL/ESCRITORIO/MIXTO/ESCRITORIO ESTRUCTURA DE HIERRO Y MADERA DE:150X80X73 CM.TABLERO FORRADO CON COROSIL NEGRO CON 3 GAVETAS,BIENES SUJETOS A CONTROL/ESCRITORIO/MIXTO/ESCRITORIO ESTRUCTURA DE HIERRO Y MADERA DE:150X80X73 CM.TABLERO FORRADO CON COROSIL NEGRO CON 3 GAVETAS | Modelo: 82755,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0675,BIENES SUJETOS A CONTROL/BANCA/MADERA/BANCA DE MADERA ASIENTO CON COJINES NEGROS 121.5X29X45 CM.*,BIENES SUJETOS A CONTROL/BANCA/MADERA/BANCA DE MADERA ASIENTO CON COJINES NEGROS 121.5X29X45 CM.* | Modelo: 82967,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0676,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM | Modelo: 293728,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0677,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 ASIENTO Y ESPALDAR FORRADO CON COROSIL NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 ASIENTO Y ESPALDAR FORRADO CON COROSIL NEGRO | Modelo: 80680,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0678,SILLA SIN CODERAS ASIENTO Y ESPALDAR TAPIZADOS EN DAMASCO AZUL CON PORTA LIBROS EN LA PARTE INFERIOR,SILLA SIN CODERAS ASIENTO Y ESPALDAR TAPIZADOS EN DAMASCO AZUL CON PORTA LIBROS EN LA PARTE INFERIOR | Modelo: 284265,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0679,SILLA APILABLE ESTRUCTURA METALICA CON CODERAS ASIENTO Y ESPALDAR TAPIZADOS EN DAMASCO COLOR VERDE,SILLA APILABLE ESTRUCTURA METALICA CON CODERAS ASIENTO Y ESPALDAR TAPIZADOS EN DAMASCO COLOR VERDE | Modelo: 286806,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0680,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO | Modelo: 376202,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0681,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO | Modelo: 376204,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0682,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO ASIENTO Y ESPALDAR FORRADO CON TAPIZ NEGRO | Modelo: 376228,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0683,SILLA ALTA RECLINABLE EJECUTIVA CON BRAZOSBASE DE CINCO PUNTAS CON GARRUCHAS SISTEMA A GAS PARA REGULACION DE ALTURA ASIENTO Y ESPALDAR TAPIZADO EN CUERINA NEGRA 11,SILLA ALTA RECLINABLE EJECUTIVA CON BRAZOSBASE DE CINCO PUNTAS CON GARRUCHAS SISTEMA A GAS PARA REGULACION DE ALTURA ASIENTO Y ESPALDAR TAPIZADO EN CUERINA NEGRA 11 | Modelo: 462678,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0684,UPS 550VA MARCA APC MODELO BE550G LM SERIE NO 4B1217P40957,UPS 550VA MARCA APC MODELO BE550G LM SERIE NO 4B1217P40957,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0685,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM | Modelo: 293727,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0686,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM,BIENES SUJETOS A CONTROL/MESA RECTANGULAR/MIXTO/MESA RECTANGULAR ESTRUCTURA METALICA Y SUPERFICIE DE MADERA DE: 85 CM X 60 CM | Modelo: 293732,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0687,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303718,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0688,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303726,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0689,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303735,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0690,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303770,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0691,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303773,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0692,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303774,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0693,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303775,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0694,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303776,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0695,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303780,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0696,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303799,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0697,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303802,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0698,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303814,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0699,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303837,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0700,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303857,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0701,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303862,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0702,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303887,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0703,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303894,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0704,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL,SILLA FABRICADA EN TUBO REDONDO DE 3/4 EN 1.5 ASIENTO Y ESPALDAR DE MADERA TRIPLE DE 12MM FORRADA CON TAPIZ DE TELA COLOR AZUL | Modelo: 303897,SILLA FABRICADA EN TUBO REDONDO DE 3,equipment,TRUE,1,1,active,Laboratorio
EQ-0705,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL | Modelo: 306611,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0706,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL | Modelo: 306636,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0707,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL,SILLA ESTRUCTURA METALICA GRIS ASIENTO Y ESPALDAR TAPIZADOS EN TELA AZUL | Modelo: 306637,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0708,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO | Modelo: 306774,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0709,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO | Modelo: 306779,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0710,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO | Modelo: 306782,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0711,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO,MODULO RECTANGULAR CON PEDESTALES METALICOS TUBULARES CON REGULADORES DE PISO DE: 70 CM X 50 CM X 72 CM DE ALTO | Modelo: 306783,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0712,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 CON ASIENTO Y ESPALDAR DE MADERA CONTRACHAPADA DE 15MM.TAPIZADO CON EXPANDIBLE NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 CON ASIENTO Y ESPALDAR DE MADERA CONTRACHAPADA DE 15MM.TAPIZADO CON EXPANDIBLE NEGRO | Modelo: 376152,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0713,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 CON ASIENTO Y ESPALDAR DE MADERA CONTRACHAPADA DE 15MM.TAPIZADO CON EXPANDIBLE NEGRO,SILLA ESTRUCTURA DE TUBO CUADRADO DE 1 CON ASIENTO Y ESPALDAR DE MADERA CONTRACHAPADA DE 15MM.TAPIZADO CON EXPANDIBLE NEGRO | Modelo: 376154,BIENES SUJETOS A CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0714,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283337,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0715,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283338,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0716,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283343,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0717,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283352,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0718,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283358,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0719,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM.,MESA ESTRUCTURA METALICA TABLERO DE FORMICA DE:120X60 CM. | Modelo: 283359,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0720,MUEBLES DE OFICINA/ARCHIVADOR/METAL/ARCHIVADOR METALICO DE 4 GAVETAS CON LLAVE TRAMPA (ARCHIVO),MUEBLES DE OFICINA/ARCHIVADOR/METAL/ARCHIVADOR METALICO DE 4 GAVETAS CON LLAVE TRAMPA (ARCHIVO) | Modelo: 76753,MUEBLES DE OFICINA,equipment,TRUE,1,1,active,Laboratorio
EQ-0721,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES HUNG CHANG.HC-G205.SERIE NO.G01599,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES HUNG CHANG.HC-G205.SERIE NO.G01599,EQUIPOS DE LABORATORIO CIENCIA OBSERVACION Y COMPROBACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0722,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/CONTROL ELECTRONICO DE TEMPERATURA/EQUIPO PARA PROTECCION Y CONTROL DE MOTORES COMPUESTO DE: RELE ECTRONICO DE PROTECCION Y MANDO SIMOCODE MAS PANEL DE OPERACION MARCA SIEMENS S07-552- MODELO 3UF5001-3AJ00-1 CON ACCESORIOS,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/CONTROL ELECTRONICO DE TEMPERATURA/EQUIPO PARA PROTECCION Y CONTROL DE MOTORES COMPUESTO DE: RELE ECTRONICO DE PROTECCION Y MANDO SIMOCODE MAS PANEL DE OPERACION MARCA SIEMENS S07-552- MODELO 3UF5001-3AJ00-1 CON ACCESORIOS,EQUIPOS DE LABORATORIO CIENCIA OBSERVACION Y COMPROBACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0723,MODULO DE EXPANSION 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE SZVT7ML000339,MODULO DE EXPANSION 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE SZVT7ML000339,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0724,MODULO DE EXPANSION DIGITAL 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE C-R7,MODULO DE EXPANSION DIGITAL 2 ENTRADAS ANALOGICAS MARCA SIEMENS SERIE C-R7,TERMOMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0725,MODULO AM2 MARCA SIEMENS SERIE C-R4A76196,MODULO AM2 MARCA SIEMENS SERIE C-R4A76196 | Modelo: S/M,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0726,SWITCH MARCA CISCO CATALYST 2960 DE 24 PUERTOS 10/100 + 2 PUERTOS 1000BT SERIE FOC1421W4C9,SWITCH MARCA CISCO CATALYST 2960 DE 24 PUERTOS 10/100 + 2 PUERTOS 1000BT SERIE FOC1421W4C9,SWITCH MARCA CISCO CATALYST 2960 DE 24 PUERTOS 10,equipment,TRUE,1,1,active,Laboratorio
EQ-0727,COMPUTADOR PORTATIL LENOVO THINKPAD L430 PROCESADOR INTEL CORE I5-3210M (2 50 GHZ) 4GB DE MEMORIA RAM DDR3 INCLUYE MALETIN CANDADO Y MOUSE MARCA KLIP,COMPUTADOR PORTATIL LENOVO THINKPAD L430 PROCESADOR INTEL CORE I5-3210M (2 50 GHZ) 4GB DE MEMORIA RAM DDR3 INCLUYE MALETIN CANDADO Y MOUSE MARCA KLIP,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
